package,namespace_directive,func
ggplot2,export,scale_colour_continuous
ggplot2,export,scale_colour_date
ggplot2,export,scale_colour_datetime
ggplot2,export,scale_colour_discrete
ggplot2,export,scale_colour_distiller
ggplot2,export,scale_colour_gradient
ggplot2,export,scale_colour_gradient2
ggplot2,export,scale_colour_gradientn
ggplot2,export,scale_colour_grey
ggplot2,export,scale_colour_hue
ggplot2,export,scale_colour_identity
ggplot2,export,scale_colour_manual
ggplot2,export,scale_fill_brewer
ggplot2,export,scale_fill_continuous
ggplot2,export,scale_fill_date
ggplot2,export,scale_fill_datetime
ggplot2,export,scale_fill_discrete
ggplot2,export,scale_fill_distiller
ggplot2,export,scale_fill_gradient
ggplot2,export,scale_fill_gradient2
ggplot2,export,scale_fill_gradientn
ggplot2,export,scale_fill_grey
ggplot2,export,scale_fill_hue
ggplot2,export,scale_fill_identity
ggplot2,export,scale_fill_manual
ggplot2,export,scale_linetype
ggplot2,export,scale_linetype_continuous
ggplot2,export,scale_linetype_discrete
ggplot2,export,scale_linetype_identity
ggplot2,export,scale_linetype_manual
ggplot2,export,scale_radius
ggplot2,export,scale_shape
ggplot2,export,scale_shape_continuous
ggplot2,export,scale_shape_discrete
ggplot2,export,scale_shape_identity
ggplot2,export,scale_shape_manual
ggplot2,export,scale_size
ggplot2,export,scale_size_area
ggplot2,export,scale_size_continuous
ggplot2,export,scale_size_date
ggplot2,export,scale_size_datetime
ggplot2,export,scale_size_discrete
ggplot2,export,scale_size_identity
ggplot2,export,scale_size_manual
ggplot2,export,scale_x_continuous
ggplot2,export,scale_x_date
ggplot2,export,scale_x_datetime
ggplot2,export,scale_x_discrete
ggplot2,export,scale_x_log10
ggplot2,export,scale_x_reverse
ggplot2,export,scale_x_sqrt
ggplot2,export,scale_x_time
ggplot2,export,scale_y_continuous
ggplot2,export,scale_y_date
ggplot2,export,scale_y_datetime
ggplot2,export,scale_y_discrete
ggplot2,export,scale_y_log10
ggplot2,export,scale_y_reverse
ggplot2,export,scale_y_sqrt
ggplot2,export,scale_y_time
ggplot2,export,sec_axis
ggplot2,export,should_stop
ggplot2,export,stat_bin
ggplot2,export,stat_bin2d
ggplot2,export,stat_bin_2d
ggplot2,export,stat_bin_hex
ggplot2,export,stat_binhex
ggplot2,export,stat_boxplot
ggplot2,export,stat_contour
ggplot2,export,stat_count
ggplot2,export,stat_density
ggplot2,export,stat_density2d
ggplot2,export,stat_density_2d
ggplot2,export,stat_ecdf
ggplot2,export,stat_ellipse
ggplot2,export,stat_function
ggplot2,export,stat_identity
ggplot2,export,stat_qq
ggplot2,export,stat_quantile
ggplot2,export,stat_smooth
ggplot2,export,stat_spoke
ggplot2,export,stat_sum
ggplot2,export,stat_summary
ggplot2,export,stat_summary2d
ggplot2,export,stat_summary_2d
ggplot2,export,stat_summary_bin
ggplot2,export,stat_summary_hex
ggplot2,export,stat_unique
ggplot2,export,stat_ydensity
ggplot2,export,theme
ggplot2,export,theme_bw
ggplot2,export,theme_classic
ggplot2,export,theme_dark
ggplot2,export,theme_get
ggplot2,export,theme_gray
ggplot2,export,theme_grey
ggplot2,export,theme_light
ggplot2,export,theme_linedraw
ggplot2,export,theme_minimal
ggplot2,export,theme_replace
ggplot2,export,theme_set
ggplot2,export,theme_update
ggplot2,export,theme_void
ggplot2,export,transform_position
ggplot2,export,unit
ggplot2,export,update_geom_defaults
ggplot2,export,update_labels
ggplot2,export,update_stat_defaults
ggplot2,export,waiver
ggplot2,export,wrap_dims
ggplot2,export,xlab
ggplot2,export,xlim
ggplot2,export,ylab
ggplot2,export,ylim
ggplot2,export,zeroGrob
ggplot2,s3_methods,$.ggproto
ggplot2,s3_methods,$.ggproto_parent
ggplot2,s3_methods,+.gg
ggplot2,s3_methods,[.uneval
ggplot2,s3_methods,[[.ggproto
ggplot2,s3_methods,as.character.uneval
ggplot2,s3_methods,as.list.ggproto
ggplot2,s3_methods,autoplot.default
ggplot2,s3_methods,drawDetails.zeroGrob
ggplot2,s3_methods,element_grob.element_blank
ggplot2,s3_methods,element_grob.element_line
ggplot2,s3_methods,element_grob.element_rect
ggplot2,s3_methods,element_grob.element_text
ggplot2,s3_methods,finite.cases.data.frame
ggplot2,s3_methods,format.ggproto
ggplot2,s3_methods,format.ggproto_method
ggplot2,s3_methods,fortify.NULL
ggplot2,s3_methods,fortify.function
ggplot2,s3_methods,fortify.Line
ggplot2,s3_methods,fortify.Lines
ggplot2,s3_methods,fortify.Polygon
ggplot2,s3_methods,fortify.Polygons
ggplot2,s3_methods,fortify.SpatialLinesDataFrame
ggplot2,s3_methods,fortify.SpatialPolygons
ggplot2,s3_methods,fortify.SpatialPolygonsDataFrame
ggplot2,s3_methods,fortify.cld
ggplot2,s3_methods,fortify.confint.glht
ggplot2,s3_methods,fortify.data.frame
ggplot2,s3_methods,fortify.default
ggplot2,s3_methods,fortify.glht
ggplot2,s3_methods,fortify.lm
ggplot2,s3_methods,fortify.map
ggplot2,s3_methods,fortify.summary.glht
ggplot2,s3_methods,ggplot.data.frame
ggplot2,s3_methods,ggplot.default
ggplot2,s3_methods,grid.draw.absoluteGrob
ggplot2,s3_methods,grid.draw.ggplot
ggplot2,s3_methods,grobHeight.absoluteGrob
ggplot2,s3_methods,grobHeight.zeroGrob
ggplot2,s3_methods,grobWidth.absoluteGrob
ggplot2,s3_methods,grobWidth.zeroGrob
ggplot2,s3_methods,grobX.absoluteGrob
ggplot2,s3_methods,grobY.absoluteGrob
ggplot2,s3_methods,guide_gengrob.colorbar
ggplot2,s3_methods,guide_gengrob.legend
ggplot2,s3_methods,guide_geom.colorbar
ggplot2,s3_methods,guide_geom.legend
ggplot2,s3_methods,guide_merge.colorbar
ggplot2,s3_methods,guide_merge.legend
ggplot2,s3_methods,guide_train.colorbar
ggplot2,s3_methods,guide_train.legend
ggplot2,s3_methods,heightDetails.stripGrob
ggplot2,s3_methods,heightDetails.titleGrob
ggplot2,s3_methods,heightDetails.zeroGrob
ggplot2,s3_methods,interleave.default
ggplot2,s3_methods,interleave.unit
ggplot2,s3_methods,limits.Date
ggplot2,s3_methods,limits.POSIXct
ggplot2,s3_methods,limits.POSIXlt
ggplot2,s3_methods,limits.character
ggplot2,s3_methods,limits.factor
ggplot2,s3_methods,limits.numeric
ggplot2,s3_methods,makeContent.labelgrob
ggplot2,s3_methods,makeContext.dotstackGrob
ggplot2,s3_methods,plot.ggplot
ggplot2,s3_methods,predictdf.default
ggplot2,s3_methods,predictdf.glm
ggplot2,s3_methods,predictdf.locfit
ggplot2,s3_methods,predictdf.loess
ggplot2,s3_methods,print.element
ggplot2,s3_methods,print.ggplot
ggplot2,s3_methods,print.ggplot2_bins
ggplot2,s3_methods,print.ggproto
ggplot2,s3_methods,print.ggproto_method
ggplot2,s3_methods,print.rel
ggplot2,s3_methods,print.theme
ggplot2,s3_methods,print.uneval
ggplot2,s3_methods,scale_type.AsIs
ggplot2,s3_methods,scale_type.Date
ggplot2,s3_methods,scale_type.POSIXt
ggplot2,s3_methods,scale_type.character
ggplot2,s3_methods,scale_type.default
ggplot2,s3_methods,scale_type.factor
ggplot2,s3_methods,scale_type.hms
ggplot2,s3_methods,scale_type.logical
ggplot2,s3_methods,scale_type.numeric
ggplot2,s3_methods,scale_type.ordered
ggplot2,s3_methods,str.uneval
ggplot2,s3_methods,summary.ggplot
ggplot2,s3_methods,widthDetails.stripGrob
ggplot2,s3_methods,widthDetails.titleGrob
ggplot2,s3_methods,widthDetails.zeroGrob
stringr,export_methods,NA
stringr,export_classes,NA
stringr,export,%>%
stringr,export,str_sub<-
stringr,export,boundary
stringr,export,coll
stringr,export,fixed
stringr,export,invert_match
stringr,export,regex
stringr,export,str_c
stringr,export,str_conv
stringr,export,str_count
stringr,export,str_detect
stringr,export,str_dup
stringr,export,str_extract
stringr,export,str_extract_all
stringr,export,str_flatten
stringr,export,str_glue
stringr,export,str_glue_data
stringr,export,str_interp
stringr,export,str_length
stringr,export,str_locate
stringr,export,str_locate_all
stringr,export,str_match
stringr,export,str_match_all
stringr,export,str_order
stringr,export,str_pad
stringr,export,str_remove
stringr,export,str_remove_all
stringr,export,str_replace
stringr,export,str_replace_all
stringr,export,str_replace_na
stringr,export,str_sort
stringr,export,str_split
stringr,export,str_split_fixed
stringr,export,str_squish
stringr,export,str_sub
stringr,export,str_subset
stringr,export,str_to_lower
stringr,export,str_to_title
stringr,export,str_to_upper
stringr,export,str_trim
stringr,export,str_trunc
stringr,export,str_view
stringr,export,str_view_all
stringr,export,str_which
stringr,export,str_wrap
stringr,export,word
stringr,s3_methods,NA
tibble,export_methods,NA
tibble,export_classes,NA
tibble,export,add_case
tibble,export,add_column
tibble,export,add_row
tibble,export,as.tibble
tibble,export,as_data_frame
tibble,export,as_tibble
tibble,export,column_to_rownames
tibble,export,data_frame
tibble,export,data_frame_
tibble,export,deframe
tibble,export,enframe
tibble,export,frame_data
tibble,export,frame_matrix
tibble,export,glimpse
tibble,export,has_name
tibble,export,has_rownames
tibble,export,is.tibble
tibble,export,is_tibble
tibble,export,is_vector_s3
tibble,export,knit_print.trunc_mat
tibble,export,lst
tibble,export,lst_
tibble,export,new_tibble
tibble,export,obj_sum
tibble,export,remove_rownames
tibble,export,repair_names
tibble,export,rowid_to_column
tibble,export,rownames_to_column
tibble,export,set_tidy_names
tibble,export,tbl_sum
tibble,export,tibble
tibble,export,tibble_
tibble,export,tidy_names
tibble,export,tribble
tibble,export,trunc_mat
tibble,export,type_sum
tibble,s3_methods,$.tbl_df
tibble,s3_methods,[.tbl_df
tibble,s3_methods,[[.tbl_df
tibble,s3_methods,row.names<-.tbl_df
tibble,s3_methods,as.data.frame.tbl_df
tibble,s3_methods,as_data_frame.NULL
tibble,s3_methods,as_data_frame.data.frame
tibble,s3_methods,as_data_frame.default
tibble,s3_methods,as_data_frame.list
tibble,s3_methods,as_data_frame.matrix
tibble,s3_methods,as_data_frame.table
tibble,s3_methods,as_data_frame.tbl_df
tibble,s3_methods,as_tibble.NULL
tibble,s3_methods,as_tibble.data.frame
tibble,s3_methods,as_tibble.default
tibble,s3_methods,as_tibble.list
tibble,s3_methods,as_tibble.matrix
tibble,s3_methods,as_tibble.poly
tibble,s3_methods,as_tibble.table
tibble,s3_methods,as_tibble.tbl_df
tibble,s3_methods,as_tibble.ts
tibble,s3_methods,check_names_before_after.character
tibble,s3_methods,check_names_before_after.default
tibble,s3_methods,check_names_df.character
tibble,s3_methods,check_names_df.default
tibble,s3_methods,check_names_df.logical
tibble,s3_methods,check_names_df.numeric
tibble,s3_methods,format.tbl
tibble,s3_methods,format.tbl_df
tibble,s3_methods,format.trunc_mat
tibble,s3_methods,format_v.character
tibble,s3_methods,format_v.default
tibble,s3_methods,format_v.list
tibble,s3_methods,glimpse.data.frame
tibble,s3_methods,glimpse.default
tibble,s3_methods,glimpse.tbl
tibble,s3_methods,print.tbl
tibble,s3_methods,print.tbl_df
tibble,s3_methods,print.trunc_mat
tibble,s3_methods,quote_n.character
tibble,s3_methods,quote_n.default
tibble,s3_methods,tbl_sum.default
tibble,s3_methods,tbl_sum.tbl
tibble,s3_methods,type_sum.tbl_df
pillar,export_methods,NA
pillar,export_classes,NA
pillar,export,colonnade
pillar,export,dim_desc
pillar,export,expect_known_display
pillar,export,extra_cols
pillar,export,format_type_sum
pillar,export,get_extent
pillar,export,get_max_extent
pillar,export,is_vector_s3
pillar,export,new_ornament
pillar,export,new_pillar_shaft
pillar,export,new_pillar_shaft_simple
pillar,export,new_pillar_title
pillar,export,new_pillar_type
pillar,export,obj_sum
pillar,export,pillar
pillar,export,pillar_shaft
pillar,export,squeeze
pillar,export,style_bold
pillar,export,style_na
pillar,export,style_neg
pillar,export,style_num
pillar,export,style_subtle
pillar,export,style_subtle_num
pillar,export,type_sum
pillar,s3_methods,extra_cols.squeezed_colonnade
pillar,s3_methods,format.colonnade
pillar,s3_methods,format.pillar
pillar,s3_methods,format.pillar_capital
pillar,s3_methods,format.pillar_shaft
pillar,s3_methods,format.pillar_shaft_decimal
pillar,s3_methods,format.pillar_shaft_simple
pillar,s3_methods,format.pillar_title
pillar,s3_methods,format.pillar_type
pillar,s3_methods,format.rif_data
pillar,s3_methods,format.rif_title
pillar,s3_methods,format.rif_type
pillar,s3_methods,format.squeezed_colonnade
pillar,s3_methods,format_type_sum.default
pillar,s3_methods,is_vector_s3.Date
pillar,s3_methods,is_vector_s3.POSIXct
pillar,s3_methods,is_vector_s3.data.frame
pillar,s3_methods,is_vector_s3.default
pillar,s3_methods,is_vector_s3.difftime
pillar,s3_methods,is_vector_s3.factor
pillar,s3_methods,is_vector_s3.ordered
pillar,s3_methods,obj_sum.AsIs
pillar,s3_methods,obj_sum.POSIXlt
pillar,s3_methods,obj_sum.default
pillar,s3_methods,obj_sum.list
pillar,s3_methods,pillar_shaft.AsIs
pillar,s3_methods,pillar_shaft.Date
pillar,s3_methods,pillar_shaft.POSIXt
pillar,s3_methods,pillar_shaft.character
pillar,s3_methods,pillar_shaft.default
pillar,s3_methods,pillar_shaft.list
pillar,s3_methods,pillar_shaft.logical
pillar,s3_methods,pillar_shaft.numeric
pillar,s3_methods,print.colonnade
pillar,s3_methods,print.pillar
pillar,s3_methods,print.pillar_ornament
pillar,s3_methods,print.pillar_shaft
pillar,s3_methods,print.pillar_vertical
pillar,s3_methods,print.rif_data
pillar,s3_methods,print.spark
pillar,s3_methods,print.squeezed_colonnade
pillar,s3_methods,type_sum.AsIs
pillar,s3_methods,type_sum.Date
pillar,s3_methods,type_sum.POSIXct
pillar,s3_methods,type_sum.data.frame
pillar,s3_methods,type_sum.default
pillar,s3_methods,type_sum.difftime
pillar,s3_methods,type_sum.factor
pillar,s3_methods,type_sum.ordered
digest,export_methods,NA
digest,export_classes,NA
digest,export,AES
digest,export,digest
digest,export,sha1
digest,export,hmac
digest,export,makeRaw
digest,s3_methods,print.AES
digest,s3_methods,sha1.anova
digest,s3_methods,sha1.array
digest,s3_methods,sha1.call
digest,s3_methods,sha1.character
digest,s3_methods,sha1.complex
digest,s3_methods,sha1.data.frame
digest,s3_methods,sha1.Date
digest,s3_methods,sha1.default
digest,s3_methods,sha1.integer
digest,s3_methods,sha1.factor
digest,s3_methods,sha1.function
digest,s3_methods,sha1.logical
digest,s3_methods,sha1.list
digest,s3_methods,sha1.matrix
digest,s3_methods,sha1.name
digest,s3_methods,sha1.NULL
digest,s3_methods,sha1.numeric
digest,s3_methods,sha1.pairlist
digest,s3_methods,sha1.POSIXct
digest,s3_methods,sha1.POSIXlt
digest,s3_methods,sha1.raw
digest,s3_methods,makeRaw.default
digest,s3_methods,makeRaw.digest
digest,s3_methods,makeRaw.character
digest,s3_methods,makeRaw.raw
utf8,export_methods,NA
utf8,export_classes,NA
utf8,export,as_utf8
utf8,export,output_ansi
utf8,export,output_utf8
utf8,export,utf8_encode
utf8,export,utf8_format
utf8,export,utf8_normalize
utf8,export,utf8_print
utf8,export,utf8_valid
utf8,export,utf8_width
utf8,s3_methods,NA
glue,export_methods,NA
glue,export_classes,NA
glue,export,as_glue
glue,export,backtick
glue,export,collapse
glue,export,double_quote
glue,export,evaluate
glue,export,glue
glue,export,glue_data
glue,export,glue_data_sql
glue,export,glue_sql
glue,export,single_quote
glue,export,trim
glue,s3_methods,as.character.glue
glue,s3_methods,as_glue.character
glue,s3_methods,as_glue.default
glue,s3_methods,as_glue.glue
glue,s3_methods,print.glue
dplyr,export_methods,NA
dplyr,export_classes,NA
dplyr,export,%>%
dplyr,export,.data
dplyr,export,add_count
dplyr,export,add_count_
dplyr,export,add_row
dplyr,export,add_rownames
dplyr,export,add_tally
dplyr,export,add_tally_
dplyr,export,all_equal
dplyr,export,all_vars
dplyr,export,anti_join
dplyr,export,any_vars
dplyr,export,arrange
dplyr,export,arrange_
dplyr,export,arrange_all
dplyr,export,arrange_at
dplyr,export,arrange_if
dplyr,export,as.tbl
dplyr,export,as.tbl_cube
dplyr,export,as_data_frame
dplyr,export,as_tibble
dplyr,export,auto_copy
dplyr,export,bench_tbls
dplyr,export,between
dplyr,export,bind_cols
dplyr,export,bind_rows
dplyr,export,case_when
dplyr,export,changes
dplyr,export,check_dbplyr
dplyr,export,coalesce
dplyr,export,collapse
dplyr,export,collect
dplyr,export,combine
dplyr,export,common_by
dplyr,export,compare_tbls
dplyr,export,compare_tbls2
dplyr,export,compute
dplyr,export,contains
dplyr,export,copy_to
dplyr,export,count
dplyr,export,count_
dplyr,export,cumall
dplyr,export,cumany
dplyr,export,cume_dist
dplyr,export,cummean
dplyr,export,current_vars
dplyr,export,data_frame
dplyr,export,data_frame_
dplyr,export,db_analyze
dplyr,export,db_begin
dplyr,export,db_commit
dplyr,export,db_create_index
dplyr,export,db_create_indexes
dplyr,export,db_create_table
dplyr,export,db_data_type
dplyr,export,db_desc
dplyr,export,db_drop_table
dplyr,export,db_explain
dplyr,export,db_has_table
dplyr,export,db_insert_into
dplyr,export,db_list_tables
dplyr,export,db_query_fields
dplyr,export,db_query_rows
dplyr,export,db_rollback
dplyr,export,db_save_query
dplyr,export,db_write_table
dplyr,export,dense_rank
dplyr,export,desc
dplyr,export,dim_desc
dplyr,export,distinct
dplyr,export,distinct_
dplyr,export,do
dplyr,export,do_
dplyr,export,dr_dplyr
dplyr,export,ends_with
dplyr,export,enexpr
dplyr,export,enexprs
dplyr,export,enquo
dplyr,export,enquos
dplyr,export,ensym
dplyr,export,ensyms
dplyr,export,eval_tbls
dplyr,export,eval_tbls2
dplyr,export,everything
dplyr,export,explain
dplyr,export,expr
dplyr,export,failwith
dplyr,export,filter
dplyr,export,filter_
dplyr,export,filter_all
dplyr,export,filter_at
dplyr,export,filter_if
dplyr,export,first
dplyr,export,frame_data
dplyr,export,full_join
dplyr,export,funs
dplyr,export,funs_
dplyr,export,glimpse
dplyr,export,group_by
dplyr,export,group_by_
dplyr,export,group_by_all
dplyr,export,group_by_at
